date,open,high,low,close,volume
2013/11/29,82.1867,82.58,81.7935,82.58,"34,465"
2013/12/02,82.58,82.9732,81.7935,82.1867,"19,042"
2013/12/03,81.7935,82.58,81.4003,81.7935,"26,811"
2013/12/04,81.4003,82.9732,81.4003,82.58,"23,630"
2013/12/05,82.58,82.58,81.4003,81.7935,"25,209"
2013/12/06,81.007,82.1867,81.007,81.007,"25,358"
2013/12/09,81.7935,82.58,81.7935,82.58,"23,971"
2013/12/10,82.1867,82.58,81.7935,81.7935,"22,935"
2013/12/11,81.4003,82.58,81.4003,82.58,"24,614"
2013/12/12,82.1867,82.1867,81.007,81.007,"18,536"
2013/12/13,80.6138,81.4003,80.6138,80.6138,"28,297"
2013/12/16,80.6138,81.007,80.2206,80.2206,"18,772"
2013/12/17,81.007,82.1867,81.007,81.4003,"26,232"
2013/12/18,80.6138,81.007,79.4341,79.4341,"66,102"
2013/12/19,80.2206,81.007,79.8273,80.6138,"27,824"
2013/12/20,79.8273,81.4003,79.8273,80.2206,"37,618"
2013/12/23,81.007,82.1867,81.007,81.7935,"28,393"
2013/12/24,81.7935,81.7935,81.007,81.007,"14,079"
2013/12/25,80.6138,81.4003,80.6138,81.007,"9,789"
2013/12/26,81.007,81.7935,81.007,81.7935,"6,793"
2013/12/27,81.4003,82.1867,81.007,82.1867,"24,135"
2013/12/30,81.7935,83.3665,81.7935,83.3665,"44,280"
2013/12/31,82.9732,83.3665,82.58,82.9732,"24,484"
2014/01/02,82.58,82.9732,81.4003,82.1867,"15,133"
2014/01/03,81.007,81.007,80.2206,80.6138,"41,160"
2014/01/06,80.2206,81.007,80.2206,80.6138,"23,729"
2014/01/07,80.6138,81.007,80.2206,80.2206,"18,803"
2014/01/08,81.007,82.1867,80.6138,81.7935,"30,933"
2014/01/09,80.6138,81.007,79.0408,79.4341,"64,221"
2014/01/10,80.2206,80.6138,79.8273,80.2206,"36,289"
2014/01/13,81.007,81.4003,80.6138,81.007,"22,080"
2014/01/14,80.6138,81.4003,80.2206,81.4003,"21,718"
2014/01/15,81.7935,83.3665,81.7935,82.58,"54,458"
2014/01/16,83.3665,84.5462,83.3665,84.1529,"49,601"
2014/01/17,84.9394,85.3326,84.1529,84.5462,"55,767"
2014/01/20,84.1529,85.3326,84.1529,84.5462,"24,299"
2014/01/21,85.3326,85.3326,83.3665,83.7597,"25,121"
2014/01/22,83.3665,84.5462,83.3665,84.5462,"28,726"
2014/01/23,85.3326,85.3326,84.5462,84.5462,"28,308"
2014/01/24,84.1529,85.3326,84.1529,84.9394,"34,059"
2014/01/27,83.3665,83.7597,81.7935,82.58,"65,271"
2014/02/05,80.2206,80.2206,79.0408,79.0408,"147,198"
2014/02/06,79.4341,81.007,79.4341,80.2206,"73,840"
2014/02/07,81.4003,82.1867,81.007,81.7935,"54,185"
2014/02/10,81.7935,82.1867,81.007,81.007,"26,243"
2014/02/11,82.1867,82.58,81.7935,82.1867,"23,523"
2014/02/12,82.58,82.9732,82.1867,82.58,"25,305"
2014/02/13,82.58,83.3665,82.58,82.58,"19,625"
2014/02/14,83.7597,84.5462,83.7597,84.5462,"42,737"
2014/02/17,84.9394,85.3326,84.5462,85.3326,"34,368"
2014/02/18,85.3326,85.3326,84.5462,84.9394,"22,289"
2014/02/19,84.9394,84.9394,84.1529,84.9394,"28,886"
2014/02/20,83.7597,84.1529,83.3665,83.7597,"28,469"
2014/02/21,84.1529,84.5462,84.1529,84.5462,"31,505"
2014/02/24,84.5462,84.9394,83.3665,84.1529,"32,057"
2014/02/25,84.5462,84.9394,83.7597,84.9394,"34,350"
2014/02/26,84.5462,84.9394,84.1529,84.5462,"34,982"
2014/02/27,84.5462,84.9394,84.5462,84.9394,"49,352"
2014/03/03,84.9394,84.9394,83.7597,84.9394,"62,467"
2014/03/04,84.9394,84.9394,84.5462,84.5462,"48,939"
2014/03/05,85.3326,86.5124,85.3326,86.5124,"55,447"
2014/03/06,86.5124,89.265,86.5124,88.8718,"72,622"
2014/03/07,89.6583,90.4447,89.265,90.0515,"66,916"
2014/03/10,90.0515,90.0515,88.4785,88.8718,"38,430"
2014/03/11,89.265,90.0515,89.265,89.6583,"29,182"
2014/03/12,88.4785,88.8718,88.0853,88.8718,"18,414"
2014/03/13,91.6245,92.4109,90.838,91.6245,"59,080"
2014/03/14,90.4447,90.838,89.6583,90.4447,"47,105"
2014/03/17,90.0515,90.4447,88.8718,89.6583,"33,910"
2014/03/18,90.0515,90.4447,89.265,90.0515,"37,517"
2014/03/19,90.0515,90.4447,89.265,90.0515,"35,237"
2014/03/20,88.8718,89.265,88.0853,88.0853,"46,512"
2014/03/21,89.6583,89.6583,88.0853,88.4785,"60,438"
2014/03/24,87.6921,88.4785,87.6921,88.4785,"29,607"
2014/03/25,87.6921,89.265,87.6921,89.265,"38,070"
2014/03/26,90.838,91.2312,90.0515,90.838,"45,234"
2014/03/27,90.0515,91.2312,89.6583,91.2312,"31,399"
2014/03/28,91.2312,92.4109,90.838,92.4109,"43,794"
2014/03/31,92.8042,93.1974,91.6245,93.1974,"47,146"
2014/04/01,93.5906,93.9839,93.1974,93.9839,"40,636"
2014/04/02,94.7704,95.1636,93.5906,94.3771,"43,684"
2014/04/03,93.1974,93.5906,92.4109,93.1974,"37,000"
2014/04/07,92.4109,92.8042,91.6245,92.4109,"45,254"
2014/04/08,92.0177,93.9839,92.0177,93.5906,"43,894"
2014/04/09,93.9839,94.3771,93.5906,93.5906,"29,648"
2014/04/10,93.5906,93.9839,93.1974,93.9839,"27,215"
2014/04/11,93.1974,94.3771,92.8042,94.3771,"34,847"
2014/04/14,94.3771,95.1636,94.3771,94.7704,"31,053"
2014/04/15,95.5568,96.3433,95.1636,96.3433,"29,397"
2014/04/16,95.5568,96.3433,95.1636,95.1636,"51,075"
2014/04/17,94.7704,95.5568,93.5906,94.3771,"36,418"
2014/04/18,96.3433,96.7365,95.1636,96.7365,"32,921"
2014/04/21,95.9501,95.9501,95.1636,95.5568,"24,162"
2014/04/22,95.1636,96.3433,94.7704,95.5568,"27,034"
2014/04/23,96.7365,96.7365,94.7704,95.1636,"34,358"
2014/04/24,95.1636,95.1636,94.3771,95.1636,"25,524"
2014/04/25,95.1636,95.1636,92.8042,93.1974,"49,438"
2014/04/28,93.1974,94.3771,92.4109,93.5906,"28,068"
2014/04/29,94.7704,95.1636,93.5906,94.7704,"21,811"
2014/04/30,94.3772,94.7705,92.0178,93.1975,"44,124"
2014/05/02,93.5908,93.984,92.0178,92.8043,"45,030"
2014/05/05,92.411,92.8043,91.2313,92.0178,"28,887"
2014/05/06,92.0178,93.5908,91.6246,92.8043,"27,525"
2014/05/07,92.8043,93.5908,92.411,93.1975,"33,276"
2014/05/08,93.984,94.3772,93.5908,93.984,"30,096"
2014/05/09,94.3772,94.3772,93.5908,94.3772,"23,287"
2014/05/12,93.984,94.3772,92.411,93.1975,"37,048"
2014/05/13,94.3772,95.1637,93.984,94.7705,"24,046"
2014/05/14,95.1637,95.9502,94.7705,95.9502,"32,903"
2014/05/15,95.1637,95.9502,94.7705,95.9502,"16,813"
2014/05/16,95.9502,96.7367,95.1637,95.9502,"28,679"
2014/05/19,95.9502,96.3434,95.1637,95.1637,"20,829"
2014/05/20,95.9502,95.9502,95.1637,95.1637,"25,402"
2014/05/21,95.9502,95.9502,94.7705,94.7705,"24,218"
2014/05/22,95.557,95.9502,95.1637,95.9502,"26,336"
2014/05/23,95.1637,96.3434,95.1637,95.9502,"31,778"
2014/05/26,96.7367,97.1299,95.9502,96.7367,"19,854"
2014/05/27,96.3434,97.5231,96.3434,97.1299,"18,301"
2014/05/28,97.5231,97.5231,96.3434,97.5231,"37,799"
2014/05/29,97.1299,97.5231,95.557,95.9502,"43,079"
2014/05/30,95.9502,96.3434,93.984,93.984,"69,113"
2014/06/03,94.3772,96.3434,94.3772,96.3434,"40,522"
2014/06/04,97.1299,97.5231,96.7367,97.1299,"33,486"
2014/06/05,96.7367,97.1299,95.557,96.7367,"19,558"
2014/06/06,97.1299,97.1299,95.9502,96.3434,"19,282"
2014/06/09,96.3434,97.1299,96.3434,96.7367,"19,730"
2014/06/10,96.7367,97.9164,96.3434,97.9164,"26,661"
2014/06/11,97.5231,98.3096,97.1299,98.3096,"27,990"
2014/06/12,97.5231,97.5231,96.7367,97.1299,"22,300"
2014/06/13,96.7367,97.1299,96.3434,96.7367,"17,197"
2014/06/16,96.3434,97.5231,96.3434,97.5231,"13,737"
2014/06/17,97.5231,98.3096,96.7367,98.3096,"20,568"
2014/06/18,98.3096,99.4893,97.5231,98.7029,"38,103"
2014/06/19,97.9164,99.0961,97.9164,99.0961,"25,211"
2014/06/20,99.4893,99.8826,97.5231,97.9164,"31,589"
2014/06/23,98.3096,98.7029,96.7367,96.7367,"25,147"
2014/06/24,96.7367,97.1299,95.9502,96.7367,"36,234"
2014/06/25,96.7367,97.9164,96.7367,97.1299,"31,028"
2014/06/26,97.9164,98.3096,97.1299,97.9164,"33,938"
2014/06/27,98.3096,99.4893,97.5231,98.7029,"44,450"
2014/06/30,99.0961,99.8826,98.3096,99.4893,"38,191"
2014/07/01,99.4893,101.0623,99.0961,100.6691,"33,022"
2014/07/02,101.8488,104.2082,101.4555,104.2082,"51,623"
2014/07/03,103.4217,106.1744,102.6352,105.7812,"41,188"
2014/07/04,104.9947,106.9609,103.815,106.1744,"44,516"
2014/07/07,105.7812,106.9609,104.2082,106.9609,"32,207"
2014/07/08,106.5676,106.9609,105.3879,105.7812,"36,299"
2014/07/09,104.9947,106.1744,104.9947,105.3879,"39,336"
2014/07/10,105.7812,106.9609,105.7812,105.7812,"51,132"
2014/07/11,106.9609,108.5338,106.5676,107.3541,"43,513"
2014/07/14,108.1582,108.1582,106.5499,106.5499,"46,818"
2014/07/15,106.952,107.7561,106.5499,106.952,"37,976"
2014/07/16,106.952,107.354,104.5395,104.9416,"42,072"
2014/07/17,100.5187,100.9208,98.9104,100.1167,"138,665"
2014/07/18,97.7042,99.7146,97.7042,99.3125,"97,366"
2014/07/21,99.7146,100.1167,98.5084,99.3125,"58,994"
2014/07/22,99.3125,100.5187,98.5084,100.1167,"53,307"
2014/07/24,100.1167,100.5187,99.7146,100.5187,"66,041"
2014/07/25,100.1167,100.5187,98.5084,98.9104,"31,609"
2014/07/28,98.1063,98.5084,97.3021,97.7042,"43,514"
2014/07/29,98.5084,99.7146,98.1063,99.7146,"40,749"
2014/07/30,99.3125,100.5187,98.9104,100.1167,"32,428"
2014/07/31,99.7146,99.7146,97.3021,97.3021,"44,806"
2014/08/01,96.498,97.3021,96.0959,96.498,"61,873"
2014/08/04,96.498,99.3125,96.498,99.3125,"39,730"
2014/08/05,98.5084,98.5084,96.0959,96.0959,"61,536"
2014/08/06,95.6938,97.7042,95.6938,96.9001,"38,043"
2014/08/07,96.9001,97.7042,96.0959,97.7042,"30,079"
2014/08/08,96.9001,97.3021,96.0959,96.9001,"35,170"
2014/08/11,96.498,97.3021,96.0959,96.9001,"42,993"
2014/08/12,97.3021,98.1063,96.9001,97.7042,"32,278"
2014/08/13,97.3021,99.3125,96.9001,98.5084,"39,837"
2014/08/14,99.3125,99.7146,98.9104,99.7146,"32,955"
2014/08/15,100.1167,100.5187,98.9104,99.7146,"19,189"
2014/08/18,99.7146,99.7146,98.5084,98.9104,"14,766"
2014/08/19,99.7146,100.5187,99.3125,99.7146,"31,922"
2014/08/20,100.5187,100.9208,100.1167,100.9208,"28,975"
2014/08/21,101.3229,101.3229,99.7146,100.1167,"23,089"
2014/08/22,100.1167,101.3229,99.3125,100.9208,"42,775"
2014/08/25,100.9208,101.3229,100.5187,100.5187,"21,107"
2014/08/26,100.5187,100.9208,99.7146,100.1167,"30,428"
2014/08/27,100.9208,101.3229,100.1167,100.9208,"36,839"
2014/08/28,101.3229,101.3229,100.1167,100.5187,"21,759"
2014/08/29,100.1167,100.5187,99.7146,99.7146,"28,358"
2014/09/01,100.5187,103.3333,100.5187,103.3333,"37,523"
2014/09/02,102.9312,102.9312,100.9208,101.3229,"20,057"
2014/09/03,102.127,102.9312,100.9208,102.9312,"24,642"
2014/09/04,102.9312,102.9312,101.3229,102.5291,"22,110"
2014/09/05,103.3333,103.3333,100.9208,102.127,"20,128"
2014/09/09,102.5291,102.5291,101.725,102.127,"24,359"
2014/09/10,101.3229,101.3229,99.7146,100.5187,"29,718"
2014/09/11,101.3229,101.3229,100.5187,100.5187,"24,328"
2014/09/12,100.1167,100.5187,98.9104,98.9104,"20,299"
2014/09/15,98.5084,99.3125,98.1063,99.3125,"19,643"
2014/09/16,98.9104,98.9104,98.1063,98.5084,"19,248"
2014/09/17,99.3125,100.5187,98.9104,100.1167,"24,018"
2014/09/18,100.1167,100.5187,99.3125,100.5187,"14,791"
2014/09/19,100.9208,101.3229,100.5187,100.5187,"30,781"
2014/09/22,99.7146,99.7146,98.1063,98.1063,"40,658"
2014/09/23,98.9104,99.3125,98.1063,98.5084,"16,208"
2014/09/24,98.1063,99.7146,98.1063,98.9104,"28,552"
2014/09/25,98.9104,99.7146,97.7042,98.1063,"23,840"
2014/09/26,97.3021,97.7042,96.9001,97.3021,"25,408"
2014/09/29,98.1063,98.1063,96.498,96.9001,"55,071"
2014/09/30,96.498,97.3021,95.6938,96.498,"52,027"
2014/10/01,96.498,98.1063,96.498,97.7042,"42,581"
2014/10/02,97.3021,98.5084,96.9001,97.3021,"30,795"
2014/10/03,98.5084,100.5187,98.1063,100.1167,"52,042"
2014/10/06,100.5187,101.3229,99.7146,101.3229,"39,292"
2014/10/07,100.5187,100.9208,99.3125,100.5187,"40,188"
2014/10/08,99.3125,100.5187,98.5084,98.5084,"30,938"
2014/10/09,99.7146,100.5187,99.3125,100.5187,"37,115"
2014/10/13,95.6938,97.7042,94.8897,96.9001,"77,985"
2014/10/14,96.498,97.7042,96.0959,97.3021,"31,887"
2014/10/15,97.7042,98.9104,97.3021,97.7042,"50,496"
2014/10/16,97.7042,99.7146,96.498,97.7042,"46,431"
2014/10/17,100.5187,100.9208,99.3125,99.3125,"92,077"
2014/10/20,100.5187,101.3229,100.1167,101.3229,"38,619"
2014/10/21,101.3229,101.3229,100.1167,100.5187,"25,647"
2014/10/22,102.5291,103.7354,102.5291,103.7354,"65,855"
2014/10/23,102.9312,103.3333,102.5291,102.5291,"28,085"
2014/10/24,102.127,102.5291,100.5187,100.9208,"42,161"
2014/10/27,101.725,102.9312,101.725,102.9312,"25,145"
2014/10/28,103.7354,104.1374,102.5291,102.9312,"35,018"
2014/10/29,103.7354,104.1374,102.9312,103.7354,"34,860"
2014/10/30,103.3333,103.7354,102.127,103.3333,"35,723"
2014/10/31,102.9312,104.9416,102.5291,104.9416,"42,413"
2014/11/03,106.1478,106.5499,104.9416,105.3437,"45,307"
2014/11/04,106.1478,106.1478,105.3437,106.1478,"32,566"
2014/11/05,105.7457,106.1478,105.3437,106.1478,"22,638"
2014/11/06,106.5499,106.5499,105.7457,106.1478,"28,559"
2014/11/07,105.7457,105.7457,104.9416,105.3437,"17,385"
2014/11/10,106.5499,108.1582,106.1478,108.1582,"43,174"
2014/11/11,108.5603,108.5603,106.952,107.7561,"20,484"
2014/11/12,108.1582,108.1582,105.7457,106.1478,"27,434"
2014/11/13,107.354,108.1582,106.5499,107.7561,"25,055"
2014/11/14,107.7561,108.5603,107.354,108.5603,"24,361"
2014/11/17,108.5603,108.9623,106.5499,106.952,"24,772"
2014/11/18,107.7561,108.1582,105.3437,105.7457,"43,227"
2014/11/19,106.952,109.7665,106.5499,109.3644,"71,400"
2014/11/20,110.5706,111.7769,110.1686,111.7769,"44,216"
2014/11/21,112.1789,112.1789,110.5706,111.3748,"30,621"
2014/11/24,112.581,112.9831,110.9727,111.3748,"33,408"
2014/11/25,111.3748,112.581,111.3748,111.7769,"42,940"
2014/11/26,111.3748,111.7769,110.9727,111.7769,"23,201"
2014/11/27,112.581,114.1893,112.581,112.581,"26,580"
2014/11/28,111.7769,113.7872,111.7769,113.7872,"36,077"
2014/12/01,111.7769,114.1893,111.3748,112.581,"50,115"
2014/12/02,112.1789,112.1789,110.5706,110.5706,"54,781"
2014/12/03,110.5706,111.7769,109.7665,110.9727,"40,184"
2014/12/04,111.7769,112.581,111.3748,111.7769,"28,276"
2014/12/05,111.3748,112.1789,110.1686,110.5706,"29,431"
2014/12/08,110.9727,111.3748,110.1686,110.9727,"19,854"
2014/12/09,110.9727,111.7769,110.5706,110.9727,"31,926"
2014/12/10,110.9727,111.7769,109.3644,109.3644,"39,845"
2014/12/11,108.5603,109.3644,108.1582,108.1582,"41,669"
2014/12/12,108.5603,109.3644,108.1582,108.5603,"31,504"
2014/12/15,108.1582,109.7665,108.1582,109.3644,"45,196"
2014/12/16,108.1582,108.9623,106.952,106.952,"41,273"
2014/12/17,106.952,106.952,104.5395,104.9416,"84,670"
2014/12/18,106.1478,106.952,105.3437,105.7457,"51,896"
2014/12/19,108.1582,110.9727,107.7561,110.9727,"44,591"
2014/12/22,110.5706,112.581,110.1686,111.3748,"34,995"
2014/12/23,111.7769,112.581,110.1686,110.5706,"19,157"
2014/12/24,109.3644,110.9727,109.3644,110.9727,"16,722"
2014/12/25,110.1686,110.9727,110.1686,110.5706,"7,392"
2014/12/26,110.9727,111.7769,110.1686,111.7769,"13,183"
2014/12/27,111.7769,111.7769,110.5706,111.3748,"4,823"
2014/12/29,110.9727,113.3852,110.9727,113.3852,"35,075"
2014/12/30,113.3852,113.7872,111.7769,112.581,"23,590"
2014/12/31,111.7769,113.3852,111.7769,113.3852,"18,351"
2015/01/05,112.9831,112.9831,110.5706,112.1789,"32,214"
2015/01/06,110.5706,110.5706,106.952,107.354,"67,649"
2015/01/07,107.354,108.5603,107.354,107.7561,"43,886"
2015/01/08,109.7665,110.9727,109.3644,110.9727,"42,551"
2015/01/09,108.5603,108.9623,106.952,107.7561,"61,920"
2015/01/12,106.5499,107.354,106.1478,106.1478,"30,402"
2015/01/13,105.3437,106.952,104.9416,106.5499,"38,093"
2015/01/14,106.5499,106.952,104.5395,104.5395,"49,447"
2015/01/15,105.7457,106.952,105.7457,105.7457,"40,996"
2015/01/16,112.581,112.581,109.3644,110.1686,"129,035"
2015/01/19,111.3748,112.1789,110.5706,111.7769,"50,175"
2015/01/20,111.7769,111.7769,110.5706,110.9727,"33,795"
2015/01/21,112.1789,113.3852,112.1789,113.3852,"77,292"
2015/01/22,113.7872,114.1893,112.1789,112.581,"45,654"
2015/01/23,114.5914,116.6018,114.5914,116.6018,"82,359"
2015/01/26,117.0038,117.0038,115.3955,116.6018,"46,941"
2015/01/27,117.0038,118.2101,116.1997,118.2101,"53,362"
2015/01/28,117.808,118.2101,117.0038,117.808,"48,373"
2015/01/29,115.7976,116.6018,114.9935,115.3955,"36,887"
2015/01/30,116.6018,117.0038,113.3852,113.3852,"44,413"
2015/02/02,112.9831,114.9935,112.9831,114.5914,"30,382"
2015/02/03,114.9935,116.1997,114.1893,116.1997,"27,234"
2015/02/04,116.1997,117.808,115.7976,117.4059,"43,152"
2015/02/05,117.0038,117.4059,115.3955,117.0038,"25,327"
2015/02/06,117.0038,117.0038,114.9935,114.9935,"28,668"
2015/02/09,114.9935,115.3955,113.7872,114.1893,"26,650"
2015/02/10,114.1893,114.9935,113.7872,114.5914,"33,452"
2015/02/11,117.4059,119.8184,117.4059,119.0142,"71,429"
2015/02/12,120.2204,120.2204,118.6121,119.4163,"35,027"
2015/02/13,119.4163,120.6225,119.0142,119.4163,"38,571"
2015/02/24,119.8184,122.2308,119.4163,121.4267,"74,443"
2015/02/25,122.6329,124.2412,122.6329,124.2412,"48,326"
2015/02/26,123.437,123.8391,121.0246,121.0246,"58,406"
2015/03/02,121.8287,123.035,119.4163,119.8184,"41,706"
2015/03/03,120.6225,121.4267,119.4163,121.0246,"29,205"
2015/03/04,120.6225,121.8287,119.8184,121.0246,"32,781"
2015/03/05,120.6225,121.4267,119.4163,120.6225,"29,851"
2015/03/06,119.8184,120.2204,119.4163,119.8184,"33,211"
2015/03/09,118.6121,118.6121,116.6018,117.0038,"67,545"
2015/03/10,116.6018,116.6018,115.7976,115.7976,"46,859"
2015/03/11,115.3955,119.0142,114.9935,117.4059,"51,828"
2015/03/12,118.2101,119.4163,117.808,119.0142,"32,364"
2015/03/13,119.0142,120.2204,118.2101,119.8184,"46,407"
2015/03/16,119.8184,120.2204,117.4059,117.4059,"37,462"
2015/03/17,119.4163,120.6225,119.4163,119.8184,"55,770"
2015/03/18,121.4267,123.8391,120.6225,123.437,"71,220"
2015/03/19,122.6329,124.6433,122.6329,123.8391,"43,512"
2015/03/20,121.8287,123.8391,121.8287,123.8391,"38,594"
2015/03/23,123.8391,123.8391,122.6329,123.437,"26,369"
2015/03/24,123.437,123.437,121.8287,121.8287,"38,207"
2015/03/25,122.2308,122.6329,121.0246,121.4267,"50,140"
2015/03/26,117.0038,118.2101,116.1997,117.0038,"162,835"
2015/03/27,115.7976,117.0038,114.5914,114.5914,"112,919"
2015/03/30,114.5914,115.7976,114.1893,114.5914,"64,898"
2015/03/31,115.7976,117.0038,114.9935,117.0038,"56,918"
2015/04/01,116.6018,116.6018,115.3955,115.7976,"39,056"
2015/04/02,116.6018,119.0142,116.1997,118.2101,"52,174"
2015/04/07,117.808,118.6121,116.6018,117.4059,"34,901"
2015/04/08,117.0038,117.4059,114.9935,114.9935,"49,474"
2015/04/09,115.7976,117.0038,114.9935,114.9935,"47,243"
2015/04/10,117.4059,118.2101,116.6018,118.2101,"33,908"
2015/04/13,117.808,118.6121,117.4059,118.2101,"26,427"
2015/04/14,116.6018,117.0038,115.3955,115.7976,"41,702"
2015/04/15,115.3955,116.1997,113.7872,114.9935,"71,626"
2015/04/16,116.6018,118.2101,116.1997,118.2101,"55,563"
2015/04/17,114.9935,115.7976,114.5914,114.5914,"79,007"
2015/04/20,114.1893,115.7976,113.7872,114.9935,"43,593"
2015/04/21,114.1893,115.3955,113.7872,114.5914,"40,892"
2015/04/22,115.3955,116.6018,114.9935,115.3955,"40,631"
2015/04/23,117.0038,118.2101,116.6018,118.2101,"47,851"
2015/04/24,119.8184,122.6329,119.4163,122.6329,"135,458"
2015/04/27,123.035,123.035,120.6225,121.8287,"58,112"
2015/04/28,123.437,123.437,121.0246,121.8287,"43,295"
2015/04/29,120.6225,121.4267,119.0142,119.4163,"37,440"
2015/04/30,118.2099,119.4161,117.8078,118.2099,"48,982"
2015/05/04,119.4161,119.4161,117.4058,118.612,"30,868"
2015/05/05,118.612,119.0141,117.4058,118.2099,"27,789"
2015/05/06,117.0037,119.0141,117.0037,118.612,"18,824"
2015/05/07,117.4058,118.612,117.4058,117.8078,"21,908"
2015/05/08,117.4058,118.612,117.4058,117.8078,"20,035"
2015/05/11,119.8182,119.8182,118.2099,119.4161,"20,402"
2015/05/12,118.2099,119.4161,118.2099,118.612,"24,956"
2015/05/13,118.612,119.8182,118.2099,119.0141,"19,437"
2015/05/14,119.0141,119.4161,117.4058,117.4058,"39,888"
2015/05/15,118.2099,118.2099,116.6016,117.8078,"24,831"
2015/05/18,118.2099,118.2099,116.6016,117.8078,"26,212"
2015/05/19,117.0037,118.612,116.6016,117.8078,"26,321"
2015/05/20,117.8078,118.2099,117.4058,117.8078,"26,984"
2015/05/21,117.4058,117.8078,116.1995,117.0037,"41,286"
2015/05/22,117.4058,118.2099,116.6016,117.0037,"22,103"
2015/05/25,117.8078,118.612,117.0037,118.612,"16,323"
2015/05/26,119.4161,119.4161,117.8078,117.8078,"16,069"
2015/05/27,117.0037,118.2099,116.6016,116.6016,"24,257"
2015/05/28,118.2099,118.612,117.4058,118.2099,"36,704"
2015/05/29,118.2099,118.612,117.0037,117.4058,"61,983"
2015/06/01,117.0037,117.4058,115.7975,116.6016,"31,646"
2015/06/02,116.1995,116.1995,115.3954,115.7975,"33,433"
2015/06/03,115.3954,116.1995,114.9933,114.9933,"30,174"
2015/06/04,114.1892,114.5912,112.5809,113.385,"62,313"
2015/06/05,112.1788,112.9829,111.7767,112.5809,"42,846"
2015/06/08,112.1788,112.5809,111.3746,111.3746,"45,637"
2015/06/09,111.3746,112.5809,110.9726,111.7767,"31,663"
2015/06/10,113.385,113.7871,112.1788,112.1788,"37,243"
2015/06/11,113.385,115.7975,113.385,115.3954,"46,455"
2015/06/12,115.7975,116.1995,114.5912,116.1995,"35,243"
2015/06/15,116.1995,116.1995,114.5912,114.9933,"23,775"
2015/06/16,114.9933,114.9933,113.385,114.1892,"28,696"
2015/06/17,114.9933,115.3954,114.1892,114.5912,"31,675"
2015/06/18,114.1892,114.9933,114.1892,114.1892,"28,627"
2015/06/22,114.1892,115.3954,114.1892,114.1892,"29,598"
2015/06/23,114.9933,116.6016,114.5912,116.1995,"37,809"
2015/06/24,116.1995,116.6016,115.3954,116.6016,"21,134"
2015/06/25,116.6016,118.2099,116.6016,117.8078,"45,571"
2015/06/26,118.2099,118.612,117.0037,117.4058,"34,170"
2015/06/29,116.5761,116.9909,114.9166,114.9166,"53,096"
2015/06/30,115.3315,116.5761,114.9166,116.5761,"45,375"
2015/07/01,116.1612,118.2355,115.3315,116.9909,"33,330"
2015/07/02,116.5761,117.8207,116.5761,117.4058,"24,309"
2015/07/03,117.4058,118.2355,116.1612,118.2355,"17,091"
2015/07/06,116.9909,117.4058,116.5761,116.5761,"20,683"
2015/07/07,116.9909,117.8207,116.5761,116.5761,"26,545"
2015/07/08,116.5761,116.9909,114.5018,114.5018,"52,066"
2015/07/09,111.1829,114.5018,111.1829,113.2572,"53,784"
2015/07/13,113.6721,115.7464,113.6721,114.9166,"35,404"
2015/07/14,115.7464,116.5761,114.5018,114.9166,"27,574"
2015/07/15,115.3315,115.7464,114.5018,114.9166,"23,485"
2015/07/16,116.1612,116.1612,112.4275,113.2572,"37,250"
2015/07/17,114.5018,116.1612,114.5018,116.1612,"55,848"
2015/07/20,117.4058,117.8207,114.9166,115.3315,"27,906"
2015/07/21,116.9909,117.4058,115.7464,116.5761,"21,857"
2015/07/22,115.3315,115.7464,114.5018,115.3315,"27,408"
2015/07/23,113.6721,114.0869,112.8423,112.8423,"38,176"
2015/07/24,114.5018,114.5018,112.8423,113.6721,"39,062"
2015/07/27,112.0126,112.4275,111.1829,111.1829,"45,080"
2015/07/28,112.0126,113.2572,111.1829,111.1829,"35,777"
2015/07/29,112.0126,112.8423,111.5977,112.4275,"30,500"
2015/07/30,112.8423,115.3315,112.8423,114.9166,"37,085"
2015/07/31,116.5761,116.5761,114.0869,115.7464,"40,479"
2015/08/03,114.9166,114.9166,111.5977,111.5977,"33,815"
2015/08/04,112.0126,113.2572,111.5977,113.2572,"27,514"
2015/08/05,112.4275,112.4275,111.1829,111.1829,"28,577"
2015/08/06,112.8423,112.8423,109.5234,111.1829,"39,658"
2015/08/07,110.3532,110.768,109.1086,110.3532,"30,591"
2015/08/10,108.6937,108.6937,104.1302,107.0343,"65,582"
2015/08/11,110.768,110.768,108.2789,108.2789,"65,988"
2015/08/12,107.4491,107.864,105.7897,106.6194,"45,838"
2015/08/13,107.0343,107.864,105.7897,106.2045,"43,697"
2015/08/14,106.2045,106.6194,103.7154,104.5451,"40,366"
2015/08/17,104.1302,104.1302,102.0559,102.8857,"38,956"
2015/08/18,103.7154,104.96,103.7154,104.5451,"41,823"
2015/08/19,105.7897,105.7897,102.8857,103.7154,"47,213"
2015/08/20,103.3005,104.5451,102.4708,104.5451,"38,767"
2015/08/21,102.0559,103.3005,100.3965,100.3965,"67,341"
2015/08/24,99.5668,100.3965,93.3438,95.4181,"118,882"
2015/08/25,97.9073,102.8857,97.4925,102.4708,"99,479"
2015/08/26,100.3965,103.3005,99.1519,101.6411,"65,899"
2015/08/27,103.7154,103.7154,101.2262,102.8857,"53,549"
2015/08/28,105.3748,105.3748,103.3005,103.7154,"41,879"
